vintage_year,scheme,sector_code,sector_name,sic_range,naics_code,st_classification,productive_share,classification_source,bridge_quality,notes
1947,SIC-85,58,Household appliances,36,335;334,productive,1.0,"Book-confirmed (ST 1994): KB ch009_010 §3.6.1 (p.72-75): 'Production creates/transforms use values — agriculture, mining, construction, public utilities, manufacturing, government production enterprises, plus productive transport and many productive services'; Table 3.1/3.2 (table_006_008_01/02, p.40-41) 'Primary sectors > Production' [manufacturing]",coarse_aggregation,85-order classification is constant across book vintages 1947-1977 (categorical ST taxonomy; within-sector BLS productive-worker ratios applied separately at compute time).
1947,SIC-85,59,Electric lighting & wiring,36,335;334,productive,1.0,"Book-confirmed (ST 1994): KB ch009_010 §3.6.1 (p.72-75): 'Production creates/transforms use values — agriculture, mining, construction, public utilities, manufacturing, government production enterprises, plus productive transport and many productive services'; Table 3.1/3.2 (table_006_008_01/02, p.40-41) 'Primary sectors > Production' [manufacturing]",coarse_aggregation,85-order classification is constant across book vintages 1947-1977 (categorical ST taxonomy; within-sector BLS productive-worker ratios applied separately at compute time).
1947,SIC-85,60,"Radio, TV, communication equipment",36,335;334,productive,1.0,"Book-confirmed (ST 1994): KB ch009_010 §3.6.1 (p.72-75): 'Production creates/transforms use values — agriculture, mining, construction, public utilities, manufacturing, government production enterprises, plus productive transport and many productive services'; Table 3.1/3.2 (table_006_008_01/02, p.40-41) 'Primary sectors > Production' [manufacturing]",coarse_aggregation,85-order classification is constant across book vintages 1947-1977 (categorical ST taxonomy; within-sector BLS productive-worker ratios applied separately at compute time).
1947,SIC-85,61,Electronic components,36,335;334,productive,1.0,"Book-confirmed (ST 1994): KB ch009_010 §3.6.1 (p.72-75): 'Production creates/transforms use values — agriculture, mining, construction, public utilities, manufacturing, government production enterprises, plus productive transport and many productive services'; Table 3.1/3.2 (table_006_008_01/02, p.40-41) 'Primary sectors > Production' [manufacturing]",coarse_aggregation,85-order classification is constant across book vintages 1947-1977 (categorical ST taxonomy; within-sector BLS productive-worker ratios applied separately at compute time).
1947,SIC-85,62,Misc electrical machinery,36,335;334,productive,1.0,"Book-confirmed (ST 1994): KB ch009_010 §3.6.1 (p.72-75): 'Production creates/transforms use values — agriculture, mining, construction, public utilities, manufacturing, government production enterprises, plus productive transport and many productive services'; Table 3.1/3.2 (table_006_008_01/02, p.40-41) 'Primary sectors > Production' [manufacturing]",coarse_aggregation,85-order classification is constant across book vintages 1947-1977 (categorical ST taxonomy; within-sector BLS productive-worker ratios applied separately at compute time).
1947,SIC-85,63,Motor vehicles & equipment,37,3361MV;3364OT,productive,1.0,"Book-confirmed (ST 1994): KB ch009_010 §3.6.1 (p.72-75): 'Production creates/transforms use values — agriculture, mining, construction, public utilities, manufacturing, government production enterprises, plus productive transport and many productive services'; Table 3.1/3.2 (table_006_008_01/02, p.40-41) 'Primary sectors > Production' [manufacturing]",coarse_aggregation,85-order classification is constant across book vintages 1947-1977 (categorical ST taxonomy; within-sector BLS productive-worker ratios applied separately at compute time).
1947,SIC-85,64,Aircraft & parts,37,3361MV;3364OT,productive,1.0,"Book-confirmed (ST 1994): KB ch009_010 §3.6.1 (p.72-75): 'Production creates/transforms use values — agriculture, mining, construction, public utilities, manufacturing, government production enterprises, plus productive transport and many productive services'; Table 3.1/3.2 (table_006_008_01/02, p.40-41) 'Primary sectors > Production' [manufacturing]",coarse_aggregation,85-order classification is constant across book vintages 1947-1977 (categorical ST taxonomy; within-sector BLS productive-worker ratios applied separately at compute time).
1947,SIC-85,65,Transportation & warehousing,40-47,481;482;483;484;485;486;487OS;493,productive,1.0,Book-confirmed (ST 1994): KB ch009_010 §3.6.1 'productive transport'; Table F.1 uses Ltut (transportation & public utilities) as a productive-labor sector; distributive transport is the Trade carve-out (Table 3.2),coarse_aggregation,85-order classification is constant across book vintages 1947-1977 (categorical ST taxonomy; within-sector BLS productive-worker ratios applied separately at compute time).
1947,SIC-85,66,Communications except radio & TV,48,513;514;511,productive,1.0,Book-confirmed (ST 1994): KB ch009_010 §3.6.1 'public utilities' = production [communications/broadcasting within transportation & public utilities; Mohun Information=productive],coarse_aggregation,85-order classification is constant across book vintages 1947-1977 (categorical ST taxonomy; within-sector BLS productive-worker ratios applied separately at compute time).
1947,SIC-85,67,Radio & TV broadcasting,48,513;514;511,productive,1.0,Book-confirmed (ST 1994): KB ch009_010 §3.6.1 'public utilities' = production [communications/broadcasting within transportation & public utilities; Mohun Information=productive],coarse_aggregation,85-order classification is constant across book vintages 1947-1977 (categorical ST taxonomy; within-sector BLS productive-worker ratios applied separately at compute time).
1947,SIC-85,68,"Electric, gas, water & sanitary services",49,22,productive,1.0,Book-confirmed (ST 1994): KB ch009_010 §3.6.1 'public utilities' = production,coarse_aggregation,85-order classification is constant across book vintages 1947-1977 (categorical ST taxonomy; within-sector BLS productive-worker ratios applied separately at compute time).
1947,SIC-85,69,Wholesale trade,50-51,42,unproductive,0.0,Book-confirmed (ST 1994): KB ch009_010 §3.6.1 & Table 3.1/3.2 (table_006_008_01/02): 'Trade circulates use values ... wholesale/retail' = Primary/Trade = unproductive of value [wholesale],coarse_aggregation,"Trade/circulation sector: unproductive in ST framework (Table 3.1/3.2, distributive activity). 85-order classification is constant across book vintages 1947-1977 (categorical ST taxonomy; within-sector BLS productive-worker ratios applied separately at compute time)."
1947,SIC-85,70,Retail trade,52-59,441;445;452;4A0,unproductive,0.0,Book-confirmed (ST 1994): KB ch009_010 §3.6.1 & Table 3.1/3.2 (table_006_008_01/02): 'Trade circulates use values ... wholesale/retail' = Primary/Trade = unproductive of value [retail],coarse_aggregation,"Trade/circulation sector: unproductive in ST framework (Table 3.1/3.2, distributive activity). 85-order classification is constant across book vintages 1947-1977 (categorical ST taxonomy; within-sector BLS productive-worker ratios applied separately at compute time)."
1947,SIC-85,71,Finance & insurance,60-67,521CI;523;524,unproductive,0.0,"Book-confirmed (ST 1994): KB ch006_008 (l.55) 'secondary sectors (finance, ground rent, general government) recirculate value'; Table 3.1 'Secondary sectors > Finance, ground rent, royalties (private)' [finance & insurance]",coarse_aggregation,85-order classification is constant across book vintages 1947-1977 (categorical ST taxonomy; within-sector BLS productive-worker ratios applied separately at compute time).
1947,SIC-85,72,Real estate & rental,65,532RL;ORE,unproductive,0.0,Book-confirmed (ST 1994): KB ch009_010 §3.6.1: real estate splits into building/equipment rental (->Trade) + land rental/ground rent (->Royalties); both unproductive; homeowner imputation excised (§3.1.3),coarse_aggregation,"Real estate: bldg/equip rental->Trade, ground rent->Royalties; both unproductive (ST §3.6.1). 85-order classification is constant across book vintages 1947-1977 (categorical ST taxonomy; within-sector BLS productive-worker ratios applied separately at compute time)."
1947,SIC-85,73,Hotels & personal services,70,721,productive,1.0,"Book-confirmed (ST 1994): KB ch009_010 §3.6.1: productive services explicitly incl. 'hotels, haircutting, repair, entertainment, health/education' [hotels & personal services]",coarse_aggregation,85-order classification is constant across book vintages 1947-1977 (categorical ST taxonomy; within-sector BLS productive-worker ratios applied separately at compute time).
1947,SIC-85,74,Business services,73,5411;5412OP;5415;55;561,unproductive,0.0,Literature-only (BOOK SILENT): Mohun 2013 (RRPE 46(3):355-379) classifies advertising/accounting/legal/personnel business services as UNPRODUCTIVE. BOOK SILENT: business services not itemized in §3.6.1 productive-services list nor in Trade/Royalties lists. Mohun 2013 (RRPE 46(3):355-379) classifies advertising/accounting/legal/personnel as UNPRODUCTIVE (KB 2013_Mohun l.1179-1187) — but SPLITS the sector (engineering/design/R&D productive). Literature-only.,coarse_aggregation,"BOOK SILENT on 'business services'; classification rests on Mohun 2013, NOT ST 1994. Mohun SPLITS the sector (engineering/design/R&D productive; legal/accounting/advertising/consulting/personnel unproductive) - a fractional treatment is the optional refinement. 85-order classification is constant across book vintages 1947-1977 (categorical ST taxonomy; within-sector BLS productive-worker ratios applied separately at compute time)."
1947,SIC-85,75,Eating & drinking places,58,722,productive,1.0,"Book-confirmed (ST 1994): KB ch009_010 §3.6.1 productive-services logic (production of meals = use value); corroborated Mohun 2013 Table 2/3 (eating&drinking carved out as PRODUCTIVE, KB 2013_Mohun l.1180-1181)",coarse_aggregation,85-order classification is constant across book vintages 1947-1977 (categorical ST taxonomy; within-sector BLS productive-worker ratios applied separately at compute time).
